bootstrap_id,mae,rmse,r2,mape_pct
187,2.834374402286164,3.3522973886165404,0.11703868445086507,12.476178679961327
188,3.446847091361795,4.5828171337872785,0.09123528629717059,13.14529974681464
189,4.6005752376708235,5.761482715613553,0.09888564617803242,18.12760608269518
190,2.8552254371445525,3.9167672958405317,0.07169847395679252,11.16529828126883
191,3.098768454856689,3.870833241790762,0.28662468766351934,14.034435062519663
192,2.9572884658914043,3.4833079509360187,0.10729060406704916,12.54474215969205
193,3.377096348640463,4.310139150707887,0.1982019780381784,14.55385669414721
194,3.010061635260163,3.806075979640344,0.10242462328395485,14.055566325224115
195,3.722942785700138,4.761355858313012,0.22261778866361148,14.190264624303827
196,3.798820986475398,4.912423480484445,0.07471287452098474,15.435870348180813
197,2.8246554445010306,3.6753125882473863,-0.09349849791716625,11.961364159731186
198,3.1605196538211224,3.9492018880297306,0.010906185067219187,13.516919299071231
199,3.1967987720340645,4.167446250275609,0.1891702622765522,12.490841700534332
200,3.926262863226096,4.910625703197922,0.19824938924830315,15.449360488941657
201,3.19645566307331,4.157163870446918,0.18946749305071098,12.321074667764366
202,3.5228887155872455,4.44275385272186,0.14442988353401243,13.77862799186403
203,2.7192087329881436,3.514468427482994,0.16054321201083832,11.540069641860228
204,2.9582851307189553,3.7817383713959285,-0.22101817923188394,12.272806782438622
205,3.660194766290353,4.776659806768045,0.1454170029973464,13.898941368053027
206,2.429692432023314,2.996728163452549,0.03059866312560311,10.462656991914955
207,3.5803828445519605,4.68218687262443,-0.040859300154594935,13.924889516591879
208,3.589548839232662,4.651349860386894,0.011652867598431982,14.651631012891645
209,2.849997481821012,3.5929903919115236,0.4404816125689107,11.739395067088749
210,3.7780739326033435,4.811295441368355,-0.25679784805074624,13.840670867320934
211,2.3487489000650763,3.3192578255799527,6.294852391752759e-05,9.492846503743147
212,2.7018547166341293,3.2311356222198446,-0.03827550283979653,11.826034737428403
213,3.4048226063152516,4.526924662288892,-0.05213902176823337,13.360302010119158
214,3.112896369153722,4.204109026318451,-0.09068274206903104,12.910778191284713
215,2.2387432589197274,2.8490887057154786,0.49123800370261117,9.52409836413866
216,3.366222024163202,4.311685951988663,0.19992647610460146,13.643430101952662
217,3.1161821117335817,4.163321912917851,0.15937085713740795,12.7912373822816
218,2.9555320042158275,3.382336514663335,0.13268156184554014,12.586460651324957
219,3.380300650058001,4.888839352036432,-0.06082807612912755,12.609166950986788
220,2.8173569447981213,3.749158814081703,0.19356009052227208,12.057873393922987
221,2.533568302068303,3.147897564398151,0.3261703828358209,11.141687995000124
222,3.1339953951277466,4.422885638764313,0.1220415233192037,12.51813722633128
223,3.8571071287100676,5.090276665978738,0.015092084839668174,15.310512937737798
224,3.2542564439917374,3.8952593231044927,0.03800580022307165,13.705027875994954
225,3.9887427107206492,5.215849858298004,0.09054124510065797,14.944382114178708
226,3.1624141484876755,3.9188311734676806,0.025846858117853255,12.716413135005592
227,3.023707205104261,4.08903744352056,-0.10165760387444944,11.843444685066519
228,3.1320086969131067,3.902372054911735,0.012334220762501236,13.58647674081318
229,3.898803751803751,5.304513713533394,-0.07464559244237501,14.308414455821097
230,2.9999031809693535,4.135238903260206,0.4100035185848562,12.085202488249488
231,2.998671257391845,4.112103973795654,0.41588927686987154,10.907018010638936
232,3.1893230590215866,4.25977734618721,0.19022418494488313,13.578542585727668
233,3.048006044336927,3.909989249102055,0.2723888833267628,13.951898464515299
234,3.30624558611323,4.01043740719558,-0.20731500492018484,14.560031331344794
235,2.9926290177687243,3.7553562404316403,0.03631129813876666,12.237730328254003
236,2.995866971536088,4.07268174014258,0.10916802363392664,12.538531454455537
237,2.5176246357128695,3.4643822950869,0.31562925775132533,10.381544455728505
238,2.65654883923266,3.869430470090979,0.29587075626394455,10.092128749489145
239,2.603462223778398,3.8134398819280073,0.18476668272928398,10.798728717839962
240,2.5110179066576115,3.4713494012344643,0.20294625706578862,10.721798512232347
241,3.0172557720057718,4.1168192616693124,0.3334199726715197,12.249903403525336
242,3.2048404952890235,4.18601780397694,-0.17988660786492217,13.275629441080447
243,2.721507469654527,3.244974316598376,0.20362995010907015,11.399149967517848
244,2.615435560082617,3.0772555170269533,0.06661461854227635,11.451467361656649
245,2.640179063039358,3.140316247766289,0.14188983265347388,11.063438524891442
246,2.7009057875675513,3.534970733680935,0.3754422193045216,10.733306828528761
247,4.32719789279348,5.354368639679503,0.15732236669637345,17.501864382827375
248,3.5032113784907897,4.560242780904519,0.04318562231899292,15.154761701398387
249,2.8320068966980725,3.6306472279977533,0.0813884263287954,11.771761190833677
250,2.650307009167304,3.4847834058894356,0.36271404638766536,10.354500992026285
251,4.006583577370338,5.207255190630077,-0.08838630739991382,15.08385336034333
252,3.3198943213649095,3.9592585955876296,0.24608327955961395,13.650939519485137
253,2.9725433006535944,3.815841469150694,-0.0672144884637198,11.750434535838282
254,2.807475981806864,3.9271177796476935,0.190513726487462,10.645588522892291
255,4.268680389327448,5.553104891004837,-0.06815515127978111,15.511428723496223
256,3.4937577384489136,4.148994349188869,0.0106119350321211,14.223166314695748
257,2.9699277544351066,3.6782928125183147,0.13702865013765042,12.34964326721585
258,3.1567489000650766,4.44197251222323,0.09534071756455609,12.271662781110484
259,2.776973880966526,3.8228451155743857,0.24340761507512199,10.850455305240224
260,3.355098000311235,4.2483033217105595,0.23587819488261597,13.106952232499161
261,3.1473462743683296,4.2565070041652975,-0.03270237016140798,12.99453643682277
262,3.1356909960954065,4.193593821325612,0.17025097408967138,12.670688809811995
263,2.7785825517075504,3.547729730962043,0.002409153376172646,12.270415506888487
264,3.7139354044648174,4.809970732975888,0.1728007506306508,14.598052558250075
265,3.3068106131341466,3.8993068162503786,0.1855562644813168,13.582955675601136
266,2.333461254703902,2.8981606177005954,0.48176605355010427,9.658154094192536
267,3.647451344679285,4.714047090841423,0.23574481864995456,14.589550818493452
268,2.6543853344368045,3.435111284643858,0.06831583185588175,11.513066144134536
269,3.5435050823359644,4.449692546376568,0.08562931833594067,13.88065500452696
270,4.345167575616104,5.765718661215552,-0.1940189374682113,15.541416018660623
271,3.277910155476332,4.760859265364956,0.1702301430797506,11.946377396152602
272,3.4730743216478497,4.464249090195865,0.3081731764857607,13.816647017122863
273,3.369306796961207,4.018289817078266,0.29297231323998774,14.006215896907898
274,3.3833435899612367,4.583351522917392,0.2303673017741792,13.62726539925499
275,3.261955815154342,4.329788169332221,0.13686443270947946,13.208980546433766
276,2.938645523866113,3.650849714324551,0.18789957287246584,12.367175456512209
277,2.2769939698101473,3.1739981421918815,0.2848726175699745,9.21894186725193
278,2.874443050957758,3.616267223550122,0.03979539769219498,11.765882383756514
279,2.5390122407548876,3.3782778275872456,-0.011744770621544998,10.542334984597899
